engine,query_name,run_idx,execution_time_s
duckdb,query_4.sql,6,1.985902
duckdb,query_5.sql,6,1.358917
duckdb,query_6.sql,6,0.794262
duckdb,query_7.sql,6,1.584594
duckdb,query_8.sql,6,1.041483
duckdb,query_9.sql,6,0.928794
duckdb,query_10.sql,6,1.001080
duckdb,query_11.sql,6,1.417114
duckdb,query_12.sql,6,0.552693
duckdb,query_13.sql,6,1.684635
duckdb,query_15.sql,6,0.548812
duckdb,query_16.sql,6,0.502669
duckdb,query_17.sql,6,1.517957
duckdb,query_19.sql,6,1.213236
duckdb,query_20.sql,6,0.516917
duckdb,query_21.sql,6,0.508207
duckdb,query_22.sql,6,1.662630
duckdb,query_23.sql,6,1.278896
duckdb,query_24.sql,6,1.311461
duckdb,query_25.sql,6,0.810496
duckdb,query_26.sql,6,0.684164
duckdb,query_28.sql,6,1.029008
duckdb,query_29.sql,6,1.400165
duckdb,query_30.sql,6,0.504429
duckdb,query_31.sql,6,1.026360
duckdb,query_32.sql,6,0.463742
duckdb,query_33.sql,6,1.407734
duckdb,query_34.sql,6,1.075772
duckdb,query_35.sql,6,1.399981
duckdb,query_36.sql,6,1.282485
duckdb,query_37.sql,6,0.699923
duckdb,query_38.sql,6,0.945969
duckdb,query_39.sql,6,0.482844
duckdb,query_40.sql,6,0.788923
duckdb,query_41.sql,6,0.384173
duckdb,query_42.sql,6,1.008454
duckdb,query_43.sql,6,0.797774
duckdb,query_44.sql,6,0.834906
duckdb,query_45.sql,6,0.626401
duckdb,query_46.sql,6,1.659520
duckdb,query_47.sql,6,3.025040
duckdb,query_48.sql,6,1.289530
duckdb,query_49.sql,6,2.100692
duckdb,query_50.sql,6,1.397934
duckdb,query_51.sql,6,1.758630
duckdb,query_52.sql,6,1.312973
duckdb,query_53.sql,6,0.955318
duckdb,query_54.sql,6,1.084574
duckdb,query_55.sql,6,0.976463
duckdb,query_56.sql,6,1.427938
duckdb,query_57.sql,6,1.369677
duckdb,query_59.sql,6,1.603287
duckdb,query_61.sql,6,1.568264
duckdb,query_62.sql,6,0.551317
duckdb,query_63.sql,6,1.002979
duckdb,query_64.sql,6,2.886041
duckdb,query_65.sql,6,1.588819
duckdb,query_66.sql,6,0.870192
duckdb,query_67.sql,6,2.653681
duckdb,query_68.sql,6,1.623403
duckdb,query_69.sql,6,0.894682
duckdb,query_72.sql,6,1.561337
duckdb,query_73.sql,6,1.006078
duckdb,query_74.sql,6,1.489068
duckdb,query_75.sql,6,7.230178
duckdb,query_76.sql,6,1.551754
duckdb,query_77.sql,6,1.238989
duckdb,query_78.sql,6,2.803477
duckdb,query_79.sql,6,1.519924
duckdb,query_80.sql,6,1.930678
duckdb,query_81.sql,6,0.629636
duckdb,query_82.sql,6,0.446920
duckdb,query_84.sql,6,0.515543
duckdb,query_85.sql,6,0.751878
duckdb,query_86.sql,6,0.630615
duckdb,query_87.sql,6,0.996213
duckdb,query_88.sql,6,2.491245
duckdb,query_89.sql,6,1.094053
duckdb,query_90.sql,6,0.662993
duckdb,query_91.sql,6,0.449596
duckdb,query_92.sql,6,0.549459
duckdb,query_93.sql,6,0.693576
duckdb,query_94.sql,6,0.536832
duckdb,query_95.sql,6,1.764493
duckdb,query_96.sql,6,0.840171
duckdb,query_98.sql,6,0.923681
duckdb,query_99.sql,6,0.597603
duckdb,query_1.sql,7,0.847313
duckdb,query_2.sql,7,1.135410
duckdb,query_3.sql,7,1.473908
duckdb,query_4.sql,7,2.133014
duckdb,query_5.sql,7,1.315918
duckdb,query_6.sql,7,0.793144
duckdb,query_7.sql,7,1.529372
duckdb,query_8.sql,7,1.195579
duckdb,query_9.sql,7,0.904671
duckdb,query_10.sql,7,1.034677
duckdb,query_11.sql,7,1.390549
duckdb,query_12.sql,7,0.657203
duckdb,query_13.sql,7,1.611127
duckdb,query_15.sql,7,0.551563
duckdb,query_16.sql,7,0.545544
duckdb,query_17.sql,7,1.356666
duckdb,query_19.sql,7,1.318793
duckdb,query_20.sql,7,0.622936
duckdb,query_21.sql,7,0.476167
duckdb,query_22.sql,7,1.597680
duckdb,query_23.sql,7,1.435890
duckdb,query_24.sql,7,1.322278
duckdb,query_25.sql,7,0.728232
duckdb,query_26.sql,7,0.658046
duckdb,query_28.sql,7,0.986492
duckdb,query_29.sql,7,1.408141
duckdb,query_30.sql,7,0.581336
duckdb,query_31.sql,7,1.155779
duckdb,query_32.sql,7,0.435361
duckdb,query_33.sql,7,1.273639
duckdb,query_34.sql,7,1.090727
duckdb,query_35.sql,7,1.508351
duckdb,query_36.sql,7,1.221543
duckdb,query_37.sql,7,0.661491
duckdb,query_38.sql,7,1.070633
duckdb,query_39.sql,7,0.525147
duckdb,query_40.sql,7,0.629912
duckdb,query_41.sql,7,0.383839
duckdb,query_42.sql,7,0.957525
duckdb,query_43.sql,7,0.778449
duckdb,query_44.sql,7,0.842476
duckdb,query_45.sql,7,0.617491
duckdb,query_46.sql,7,1.550000
duckdb,query_47.sql,7,2.999003
duckdb,query_48.sql,7,1.365724
duckdb,query_49.sql,7,2.069380
duckdb,query_50.sql,7,1.470909
duckdb,query_51.sql,7,1.729198
duckdb,query_52.sql,7,1.064644
duckdb,query_53.sql,7,1.047534
duckdb,query_54.sql,7,1.097676
duckdb,query_55.sql,7,0.938230
duckdb,query_56.sql,7,1.226064
duckdb,query_57.sql,7,1.321052
duckdb,query_59.sql,7,1.594210
duckdb,query_61.sql,7,1.466496
duckdb,query_62.sql,7,0.549916
duckdb,query_63.sql,7,1.000275
duckdb,query_64.sql,7,2.923594
duckdb,query_65.sql,7,1.675925
duckdb,query_66.sql,7,0.833807
duckdb,query_67.sql,7,2.607704
duckdb,query_68.sql,7,1.602522
duckdb,query_69.sql,7,0.857638
duckdb,query_72.sql,7,1.670533
duckdb,query_73.sql,7,1.091652
duckdb,query_74.sql,7,1.327700
duckdb,query_75.sql,7,7.237206
duckdb,query_76.sql,7,1.675198
duckdb,query_77.sql,7,1.214860
duckdb,query_78.sql,7,2.795703
duckdb,query_79.sql,7,1.486358
duckdb,query_80.sql,7,1.890455
duckdb,query_81.sql,7,0.761050
duckdb,query_82.sql,7,0.446283
duckdb,query_84.sql,7,0.512378
duckdb,query_85.sql,7,0.911218
duckdb,query_86.sql,7,0.596040
duckdb,query_87.sql,7,0.975623
duckdb,query_88.sql,7,2.467176
duckdb,query_89.sql,7,1.095506
duckdb,query_90.sql,7,0.794430
duckdb,query_91.sql,7,0.455519
duckdb,query_92.sql,7,0.676913
duckdb,query_93.sql,7,0.713639
duckdb,query_94.sql,7,0.549848
duckdb,query_95.sql,7,1.742567
duckdb,query_96.sql,7,0.839905
duckdb,query_98.sql,7,0.924396
duckdb,query_99.sql,7,0.583460
duckdb,query_1.sql,8,1.086435
duckdb,query_2.sql,8,1.023143
duckdb,query_3.sql,8,1.325728
duckdb,query_4.sql,8,2.142774
duckdb,query_5.sql,8,1.313219
duckdb,query_6.sql,8,0.808484
duckdb,query_7.sql,8,1.526212
duckdb,query_8.sql,8,1.043177
duckdb,query_9.sql,8,0.931750
duckdb,query_10.sql,8,0.994575
duckdb,query_11.sql,8,1.439387
duckdb,query_12.sql,8,0.562974
duckdb,query_13.sql,8,1.676781
duckdb,query_15.sql,8,0.568206
duckdb,query_16.sql,8,0.497881
duckdb,query_17.sql,8,1.526339
duckdb,query_19.sql,8,1.236391
duckdb,query_20.sql,8,0.488779
duckdb,query_21.sql,8,0.515830
duckdb,query_22.sql,8,1.647278
duckdb,query_23.sql,8,1.306957
duckdb,query_24.sql,8,1.300965
duckdb,query_25.sql,8,0.836567
duckdb,query_26.sql,8,0.674286
duckdb,query_28.sql,8,1.046074
duckdb,query_29.sql,8,1.402767
duckdb,query_30.sql,8,0.514532
duckdb,query_31.sql,8,1.044431
duckdb,query_32.sql,8,0.440143
duckdb,query_33.sql,8,1.279116
duckdb,query_34.sql,8,1.042865
duckdb,query_35.sql,8,1.422801
duckdb,query_36.sql,8,1.236400
duckdb,query_37.sql,8,0.863893
duckdb,query_38.sql,8,0.992025
duckdb,query_39.sql,8,0.438684
duckdb,query_40.sql,8,0.599496
duckdb,query_41.sql,8,0.390610
duckdb,query_42.sql,8,1.016500
duckdb,query_43.sql,8,0.818447
duckdb,query_44.sql,8,0.844810
duckdb,query_45.sql,8,0.612783
duckdb,query_46.sql,8,1.755418
duckdb,query_47.sql,8,3.135766
duckdb,query_48.sql,8,1.266785
duckdb,query_49.sql,8,2.034267
duckdb,query_50.sql,8,1.372977
duckdb,query_51.sql,8,1.770862
duckdb,query_52.sql,8,1.032243
duckdb,query_53.sql,8,0.975584
duckdb,query_54.sql,8,1.203471
duckdb,query_55.sql,8,0.844446
duckdb,query_56.sql,8,1.491025
duckdb,query_57.sql,8,1.514464
duckdb,query_59.sql,8,1.560282
duckdb,query_61.sql,8,1.553403
duckdb,query_62.sql,8,0.718518
duckdb,query_63.sql,8,1.180449
duckdb,query_64.sql,8,2.943365
duckdb,query_65.sql,8,1.480591
duckdb,query_66.sql,8,0.820595
duckdb,query_67.sql,8,2.690827
duckdb,query_68.sql,8,1.596085
duckdb,query_69.sql,8,0.858537
duckdb,query_72.sql,8,1.609906
duckdb,query_73.sql,8,1.113458
duckdb,query_74.sql,8,1.436073
duckdb,query_75.sql,8,7.232872
duckdb,query_76.sql,8,1.579357
duckdb,query_77.sql,8,1.118175
duckdb,query_78.sql,8,2.647870
duckdb,query_79.sql,8,1.577068
duckdb,query_80.sql,8,1.934140
duckdb,query_81.sql,8,0.588968
duckdb,query_82.sql,8,0.450508
duckdb,query_84.sql,8,0.527965
duckdb,query_85.sql,8,0.753659
duckdb,query_86.sql,8,0.715635
duckdb,query_87.sql,8,1.007250
duckdb,query_88.sql,8,2.441890
duckdb,query_89.sql,8,1.122707
duckdb,query_90.sql,8,0.664311
duckdb,query_91.sql,8,0.458461
duckdb,query_92.sql,8,0.572804
duckdb,query_93.sql,8,0.697212
duckdb,query_94.sql,8,0.567927
duckdb,query_95.sql,8,1.764250
duckdb,query_96.sql,8,0.891638
duckdb,query_98.sql,8,1.087054
duckdb,query_99.sql,8,0.600790
duckdb,query_1.sql,9,0.931044
