suite,query_name,outcome,n_successful_timed_runs,instance_weight,median_ms,min_ms,max_ms,iqr_ms
redbench_wehrstein_writes,q0296,complete,1,1,2.802,2.802,2.802,0.000
redbench_wehrstein_writes,q0297,complete,1,1,6.291,6.291,6.291,0.000
redbench_wehrstein_writes,q0298,complete,1,1,3.293,3.293,3.293,0.000
redbench_wehrstein_writes,q0299,complete,1,1,1.661,1.661,1.661,0.000
redbench_wehrstein_writes,q0300,complete,1,1,2.199,2.199,2.199,0.000
redbench_wehrstein_writes,q0301,complete,1,1,3.232,3.232,3.232,0.000
redbench_wehrstein_writes,q0303,complete,1,1,5.708,5.708,5.708,0.000
redbench_wehrstein_writes,q0304,complete,1,1,1.913,1.913,1.913,0.000
redbench_wehrstein_writes,q0305,complete,1,1,1.725,1.725,1.725,0.000
redbench_wehrstein_writes,q0306,complete,1,1,2.585,2.585,2.585,0.000
redbench_wehrstein_writes,q0307,complete,1,1,1.900,1.900,1.900,0.000
redbench_wehrstein_writes,q0309,complete,1,1,1.574,1.574,1.574,0.000
redbench_wehrstein_writes,q0310,complete,1,1,2.301,2.301,2.301,0.000
redbench_wehrstein_writes,q0311,complete,1,1,5.636,5.636,5.636,0.000
redbench_wehrstein_writes,q0312,complete,1,1,4.203,4.203,4.203,0.000
redbench_wehrstein_writes,q0313,complete,1,1,3.488,3.488,3.488,0.000
redbench_wehrstein_writes,q0314,complete,1,1,3.401,3.401,3.401,0.000
redbench_wehrstein_writes,q0315,complete,1,1,1.976,1.976,1.976,0.000
redbench_wehrstein_writes,q0316,complete,1,1,2.659,2.659,2.659,0.000
redbench_wehrstein_writes,q0317,complete,1,1,3.142,3.142,3.142,0.000
redbench_wehrstein_writes,q0319,complete,1,1,1.948,1.948,1.948,0.000
redbench_wehrstein_writes,q0320,complete,1,1,3.208,3.208,3.208,0.000
redbench_wehrstein_writes,q0321,complete,1,1,2.183,2.183,2.183,0.000
redbench_wehrstein_writes,q0322,complete,1,1,1.459,1.459,1.459,0.000
redbench_wehrstein_writes,q0323,complete,1,1,1.589,1.589,1.589,0.000
redbench_wehrstein_writes,q0324,complete,1,1,1.807,1.807,1.807,0.000
redbench_wehrstein_writes,q0325,complete,1,1,2.254,2.254,2.254,0.000
redbench_wehrstein_writes,q0326,complete,1,1,1.994,1.994,1.994,0.000
redbench_wehrstein_writes,q0327,complete,1,1,1.950,1.950,1.950,0.000
redbench_wehrstein_writes,q0328,complete,1,1,2.512,2.512,2.512,0.000
redbench_wehrstein_writes,q0329,complete,1,1,2.181,2.181,2.181,0.000
redbench_wehrstein_writes,q0330,complete,1,1,1.957,1.957,1.957,0.000
redbench_wehrstein_writes,q0331,complete,1,1,1.881,1.881,1.881,0.000
redbench_wehrstein_writes,q0332,complete,1,1,3.931,3.931,3.931,0.000
redbench_wehrstein_writes,q0333,complete,1,1,1.449,1.449,1.449,0.000
redbench_wehrstein_writes,q0334,complete,1,1,1.722,1.722,1.722,0.000
redbench_wehrstein_writes,q0335,complete,1,1,2.598,2.598,2.598,0.000
redbench_wehrstein_writes,q0336,complete,1,1,3.237,3.237,3.237,0.000
redbench_wehrstein_writes,q0337,complete,1,1,1.877,1.877,1.877,0.000
redbench_wehrstein_writes,q0338,complete,1,1,2.538,2.538,2.538,0.000
redbench_wehrstein_writes,q0339,complete,1,1,1.582,1.582,1.582,0.000
redbench_wehrstein_writes,q0340,complete,1,1,1.506,1.506,1.506,0.000
redbench_wehrstein_writes,q0341,complete,1,1,4.162,4.162,4.162,0.000
redbench_wehrstein_writes,q0342,complete,1,1,2.195,2.195,2.195,0.000
redbench_wehrstein_writes,q0343,complete,1,1,1.974,1.974,1.974,0.000
redbench_wehrstein_writes,q0344,complete,1,1,1.502,1.502,1.502,0.000
redbench_wehrstein_writes,q0345,complete,1,1,3.012,3.012,3.012,0.000
redbench_wehrstein_writes,q0346,complete,1,1,1.350,1.350,1.350,0.000
redbench_wehrstein_writes,q0347,complete,1,1,5.687,5.687,5.687,0.000
redbench_wehrstein_writes,q0348,complete,1,1,1.859,1.859,1.859,0.000
redbench_wehrstein_writes,q0349,complete,1,1,2.111,2.111,2.111,0.000
redbench_wehrstein_writes,q0350,complete,1,1,2.394,2.394,2.394,0.000
redbench_wehrstein_writes,q0351,complete,1,1,2.207,2.207,2.207,0.000
redbench_wehrstein_writes,q0352,complete,1,1,1.984,1.984,1.984,0.000
redbench_wehrstein_writes,q0353,complete,1,1,2.005,2.005,2.005,0.000
redbench_wehrstein_writes,q0354,complete,1,1,2.752,2.752,2.752,0.000
redbench_wehrstein_writes,q0355,complete,1,1,2.484,2.484,2.484,0.000
redbench_wehrstein_writes,q0356,complete,1,1,1.537,1.537,1.537,0.000
redbench_wehrstein_writes,q0357,complete,1,1,4.596,4.596,4.596,0.000
redbench_wehrstein_writes,q0358,complete,1,1,2.290,2.290,2.290,0.000
redbench_wehrstein_writes,q0359,complete,1,1,2.083,2.083,2.083,0.000
redbench_wehrstein_writes,q0360,complete,1,1,3.285,3.285,3.285,0.000
redbench_wehrstein_writes,q0361,complete,1,1,5.232,5.232,5.232,0.000
redbench_wehrstein_writes,q0362,complete,1,1,1.700,1.700,1.700,0.000
redbench_wehrstein_writes,q0363,complete,1,1,1.663,1.663,1.663,0.000
redbench_wehrstein_writes,q0364,complete,1,1,1.763,1.763,1.763,0.000
redbench_wehrstein_writes,q0365,complete,1,1,5.056,5.056,5.056,0.000
redbench_wehrstein_writes,q0366,complete,1,1,3.937,3.937,3.937,0.000
redbench_wehrstein_writes,q0367,complete,1,1,3.278,3.278,3.278,0.000
redbench_wehrstein_writes,q0368,complete,1,1,3.206,3.206,3.206,0.000
redbench_wehrstein_writes,q0369,complete,1,1,1.440,1.440,1.440,0.000
redbench_wehrstein_writes,q0370,complete,1,1,4.333,4.333,4.333,0.000
redbench_wehrstein_writes,q0371,complete,1,1,1.746,1.746,1.746,0.000
redbench_wehrstein_writes,q0372,complete,1,1,1.587,1.587,1.587,0.000
redbench_wehrstein_writes,q0373,complete,1,1,1.405,1.405,1.405,0.000
redbench_wehrstein_writes,q0374,complete,1,1,2.257,2.257,2.257,0.000
redbench_wehrstein_writes,q0375,complete,1,1,1.757,1.757,1.757,0.000
redbench_wehrstein_writes,q0376,complete,1,1,1.979,1.979,1.979,0.000
redbench_wehrstein_writes,q0377,complete,1,1,2.699,2.699,2.699,0.000
redbench_wehrstein_writes,q0378,complete,1,1,6.033,6.033,6.033,0.000
redbench_wehrstein_writes,q0379,complete,1,1,2.170,2.170,2.170,0.000
redbench_wehrstein_writes,q0380,complete,1,1,2.880,2.880,2.880,0.000
redbench_wehrstein_writes,q0381,complete,1,1,1.539,1.539,1.539,0.000
redbench_wehrstein_writes,q0382,complete,1,1,1.664,1.664,1.664,0.000
redbench_wehrstein_writes,q0383,complete,1,1,1.703,1.703,1.703,0.000
redbench_wehrstein_writes,q0384,complete,1,1,5.499,5.499,5.499,0.000
redbench_wehrstein_writes,q0385,complete,1,1,6.976,6.976,6.976,0.000
redbench_wehrstein_writes,q0386,complete,1,1,3.654,3.654,3.654,0.000
redbench_wehrstein_writes,q0387,complete,1,1,4.557,4.557,4.557,0.000
redbench_wehrstein_writes,q0388,complete,1,1,1.544,1.544,1.544,0.000
redbench_wehrstein_writes,q0389,complete,1,1,3.521,3.521,3.521,0.000
redbench_wehrstein_writes,q0390,complete,1,1,1.516,1.516,1.516,0.000
redbench_wehrstein_writes,q0391,complete,1,1,1.400,1.400,1.400,0.000
redbench_wehrstein_writes,q0392,complete,1,1,1.396,1.396,1.396,0.000
redbench_wehrstein_writes,q0393,complete,1,1,3.707,3.707,3.707,0.000
redbench_wehrstein_writes,q0394,complete,1,1,1.395,1.395,1.395,0.000
redbench_wehrstein_writes,q0395,complete,1,1,2.004,2.004,2.004,0.000
redbench_wehrstein_writes,q0396,complete,1,1,2.909,2.909,2.909,0.000
redbench_wehrstein_writes,q0397,complete,1,1,3.693,3.693,3.693,0.000
redbench_wehrstein_writes,q0398,complete,1,1,2.753,2.753,2.753,0.000
redbench_wehrstein_writes,q0399,complete,1,1,3.204,3.204,3.204,0.000
redbench_wehrstein_writes,q0400,complete,1,1,1.516,1.516,1.516,0.000
redbench_wehrstein_writes,q0401,complete,1,1,1.869,1.869,1.869,0.000
redbench_wehrstein_writes,q0402,complete,1,1,4.239,4.239,4.239,0.000
redbench_wehrstein_writes,q0403,complete,1,1,2.054,2.054,2.054,0.000
redbench_wehrstein_writes,q0404,complete,1,1,2.954,2.954,2.954,0.000
redbench_wehrstein_writes,q0405,complete,1,1,3.655,3.655,3.655,0.000
redbench_wehrstein_writes,q0406,complete,1,1,2.835,2.835,2.835,0.000
redbench_wehrstein_writes,q0407,complete,1,1,1.599,1.599,1.599,0.000
redbench_wehrstein_writes,q0408,complete,1,1,2.803,2.803,2.803,0.000
redbench_wehrstein_writes,q0409,complete,1,1,1.610,1.610,1.610,0.000
redbench_wehrstein_writes,q0410,complete,1,1,1.437,1.437,1.437,0.000
redbench_wehrstein_writes,q0411,complete,1,1,1.486,1.486,1.486,0.000
redbench_wehrstein_writes,q0412,complete,1,1,3.176,3.176,3.176,0.000
redbench_wehrstein_writes,q0413,complete,1,1,1.294,1.294,1.294,0.000
redbench_wehrstein_writes,q0414,complete,1,1,2.286,2.286,2.286,0.000
redbench_wehrstein_writes,q0415,complete,1,1,2.014,2.014,2.014,0.000
redbench_wehrstein_writes,q0416,complete,1,1,2.147,2.147,2.147,0.000
redbench_wehrstein_writes,q0417,complete,1,1,3.656,3.656,3.656,0.000
redbench_wehrstein_writes,q0418,complete,1,1,2.518,2.518,2.518,0.000
redbench_wehrstein_writes,q0419,complete,1,1,1.518,1.518,1.518,0.000
redbench_wehrstein_writes,q0420,complete,1,1,2.124,2.124,2.124,0.000
redbench_wehrstein_writes,q0421,complete,1,1,1.679,1.679,1.679,0.000
redbench_wehrstein_writes,q0422,complete,1,1,1.687,1.687,1.687,0.000
redbench_wehrstein_writes,q0423,complete,1,1,4.469,4.469,4.469,0.000
redbench_wehrstein_writes,q0424,complete,1,1,4.036,4.036,4.036,0.000
redbench_wehrstein_writes,q0425,complete,1,1,3.701,3.701,3.701,0.000
redbench_wehrstein_writes,q0426,complete,1,1,3.194,3.194,3.194,0.000
redbench_wehrstein_writes,q0427,complete,1,1,1.784,1.784,1.784,0.000
redbench_wehrstein_writes,q0428,complete,1,1,1.474,1.474,1.474,0.000
redbench_wehrstein_writes,q0429,complete,1,1,1.382,1.382,1.382,0.000
redbench_wehrstein_writes,q0430,complete,1,1,1.354,1.354,1.354,0.000
redbench_wehrstein_writes,q0431,complete,1,1,3.313,3.313,3.313,0.000
redbench_wehrstein_writes,q0433,complete,1,1,1.387,1.387,1.387,0.000
redbench_wehrstein_writes,q0434,complete,1,1,2.593,2.593,2.593,0.000
redbench_wehrstein_writes,q0435,complete,1,1,1.901,1.901,1.901,0.000
redbench_wehrstein_writes,q0436,complete,1,1,3.227,3.227,3.227,0.000
redbench_wehrstein_writes,q0437,complete,1,1,5.696,5.696,5.696,0.000
redbench_wehrstein_writes,q0438,complete,1,1,2.208,2.208,2.208,0.000
redbench_wehrstein_writes,q0439,complete,1,1,1.824,1.824,1.824,0.000
redbench_wehrstein_writes,q0440,complete,1,1,1.836,1.836,1.836,0.000
redbench_wehrstein_writes,q0441,complete,1,1,1.496,1.496,1.496,0.000
redbench_wehrstein_writes,q0442,complete,1,1,3.141,3.141,3.141,0.000
redbench_wehrstein_writes,q0443,complete,1,1,3.396,3.396,3.396,0.000
redbench_wehrstein_writes,q0444,complete,1,1,2.619,2.619,2.619,0.000
redbench_wehrstein_writes,q0445,complete,1,1,4.230,4.230,4.230,0.000
redbench_wehrstein_writes,q0446,complete,1,1,3.569,3.569,3.569,0.000
redbench_wehrstein_writes,q0447,complete,1,1,1.533,1.533,1.533,0.000
redbench_wehrstein_writes,q0448,complete,1,1,1.503,1.503,1.503,0.000
redbench_wehrstein_writes,q0449,complete,1,1,1.547,1.547,1.547,0.000
redbench_wehrstein_writes,q0450,complete,1,1,1.703,1.703,1.703,0.000
redbench_wehrstein_writes,q0451,complete,1,1,3.320,3.320,3.320,0.000
redbench_wehrstein_writes,q0452,complete,1,1,1.427,1.427,1.427,0.000
redbench_wehrstein_writes,q0453,complete,1,1,2.169,2.169,2.169,0.000
redbench_wehrstein_writes,q0454,complete,1,1,1.955,1.955,1.955,0.000
redbench_wehrstein_writes,q0455,complete,1,1,2.934,2.934,2.934,0.000
redbench_wehrstein_writes,q0456,complete,1,1,1.790,1.790,1.790,0.000
redbench_wehrstein_writes,q0457,complete,1,1,3.422,3.422,3.422,0.000
redbench_wehrstein_writes,q0458,complete,1,1,1.655,1.655,1.655,0.000
redbench_wehrstein_writes,q0459,complete,1,1,4.306,4.306,4.306,0.000
redbench_wehrstein_writes,q0460,complete,1,1,1.818,1.818,1.818,0.000
redbench_wehrstein_writes,q0461,complete,1,1,1.672,1.672,1.672,0.000
redbench_wehrstein_writes,q0462,complete,1,1,2.995,2.995,2.995,0.000
redbench_wehrstein_writes,q0463,complete,1,1,2.387,2.387,2.387,0.000
redbench_wehrstein_writes,q0464,complete,1,1,3.067,3.067,3.067,0.000
redbench_wehrstein_writes,q0465,complete,1,1,3.686,3.686,3.686,0.000
redbench_wehrstein_writes,q0466,complete,1,1,1.574,1.574,1.574,0.000
redbench_wehrstein_writes,q0467,complete,1,1,1.491,1.491,1.491,0.000
redbench_wehrstein_writes,q0468,complete,1,1,1.811,1.811,1.811,0.000
redbench_wehrstein_writes,q0469,complete,1,1,1.905,1.905,1.905,0.000
redbench_wehrstein_writes,q0470,complete,1,1,2.001,2.001,2.001,0.000
redbench_wehrstein_writes,q0471,complete,1,1,1.750,1.750,1.750,0.000
redbench_wehrstein_writes,q0472,complete,1,1,2.000,2.000,2.000,0.000
redbench_wehrstein_writes,q0473,complete,1,1,1.975,1.975,1.975,0.000
redbench_wehrstein_writes,q0474,complete,1,1,2.477,2.477,2.477,0.000
redbench_wehrstein_writes,q0475,complete,1,1,2.119,2.119,2.119,0.000
redbench_wehrstein_writes,q0476,complete,1,1,4.311,4.311,4.311,0.000
redbench_wehrstein_writes,q0477,complete,1,1,1.645,1.645,1.645,0.000
redbench_wehrstein_writes,q0478,complete,1,1,1.429,1.429,1.429,0.000
redbench_wehrstein_writes,q0479,complete,1,1,1.722,1.722,1.722,0.000
redbench_wehrstein_writes,q0480,complete,1,1,3.401,3.401,3.401,0.000
redbench_wehrstein_writes,q0481,complete,1,1,3.359,3.359,3.359,0.000
redbench_wehrstein_writes,q0482,complete,1,1,2.905,2.905,2.905,0.000
redbench_wehrstein_writes,q0483,complete,1,1,4.142,4.142,4.142,0.000
redbench_wehrstein_writes,q0484,complete,1,1,1.998,1.998,1.998,0.000
redbench_wehrstein_writes,q0485,complete,1,1,1.676,1.676,1.676,0.000
redbench_wehrstein_writes,q0486,complete,1,1,1.784,1.784,1.784,0.000
redbench_wehrstein_writes,q0487,complete,1,1,1.406,1.406,1.406,0.000
redbench_wehrstein_writes,q0488,complete,1,1,1.731,1.731,1.731,0.000
redbench_wehrstein_writes,q0489,complete,1,1,4.126,4.126,4.126,0.000
redbench_wehrstein_writes,q0490,complete,1,1,1.689,1.689,1.689,0.000
redbench_wehrstein_writes,q0491,complete,1,1,4.571,4.571,4.571,0.000
redbench_wehrstein_writes,q0492,complete,1,1,1.975,1.975,1.975,0.000
redbench_wehrstein_writes,q0493,complete,1,1,5.425,5.425,5.425,0.000
redbench_wehrstein_writes,q0494,complete,1,1,2.571,2.571,2.571,0.000
redbench_wehrstein_writes,q0495,complete,1,1,2.015,2.015,2.015,0.000
redbench_wehrstein_writes,q0496,complete,1,1,1.414,1.414,1.414,0.000
redbench_wehrstein_writes,q0497,complete,1,1,1.813,1.813,1.813,0.000
redbench_wehrstein_writes,q0498,complete,1,1,1.696,1.696,1.696,0.000
redbench_wehrstein_writes,q0499,complete,1,1,3.484,3.484,3.484,0.000
redbench_wehrstein_writes,q0500,complete,1,1,2.824,2.824,2.824,0.000
redbench_wehrstein_writes,q0501,complete,1,1,2.544,2.544,2.544,0.000
redbench_wehrstein_writes,q0502,complete,1,1,3.046,3.046,3.046,0.000
redbench_wehrstein_writes,q0503,complete,1,1,3.437,3.437,3.437,0.000
redbench_wehrstein_writes,q0504,complete,1,1,1.541,1.541,1.541,0.000
redbench_wehrstein_writes,q0505,complete,1,1,1.474,1.474,1.474,0.000
redbench_wehrstein_writes,q0506,complete,1,1,1.447,1.447,1.447,0.000
redbench_wehrstein_writes,q0507,complete,1,1,4.147,4.147,4.147,0.000
redbench_wehrstein_writes,q0508,complete,1,1,1.699,1.699,1.699,0.000
redbench_wehrstein_writes,q0509,complete,1,1,1.623,1.623,1.623,0.000
redbench_wehrstein_writes,q0510,complete,1,1,2.034,2.034,2.034,0.000
redbench_wehrstein_writes,q0511,complete,1,1,1.869,1.869,1.869,0.000
redbench_wehrstein_writes,q0512,complete,1,1,2.157,2.157,2.157,0.000
redbench_wehrstein_writes,q0513,complete,1,1,2.410,2.410,2.410,0.000
redbench_wehrstein_writes,q0514,complete,1,1,3.472,3.472,3.472,0.000
redbench_wehrstein_writes,q0515,complete,1,1,1.443,1.443,1.443,0.000
redbench_wehrstein_writes,q0516,complete,1,1,2.551,2.551,2.551,0.000
redbench_wehrstein_writes,q0517,complete,1,1,1.633,1.633,1.633,0.000
redbench_wehrstein_writes,q0518,complete,1,1,2.212,2.212,2.212,0.000
redbench_wehrstein_writes,q0519,complete,1,1,3.446,3.446,3.446,0.000
redbench_wehrstein_writes,q0520,complete,1,1,3.153,3.153,3.153,0.000
redbench_wehrstein_writes,q0521,complete,1,1,1.564,1.564,1.564,0.000
redbench_wehrstein_writes,q0522,complete,1,1,3.681,3.681,3.681,0.000
redbench_wehrstein_writes,q0523,complete,1,1,6.612,6.612,6.612,0.000
redbench_wehrstein_writes,q0524,complete,1,1,1.463,1.463,1.463,0.000
redbench_wehrstein_writes,q0525,complete,1,1,1.421,1.421,1.421,0.000
redbench_wehrstein_writes,q0526,complete,1,1,1.663,1.663,1.663,0.000
redbench_wehrstein_writes,q0527,complete,1,1,3.631,3.631,3.631,0.000
redbench_wehrstein_writes,q0528,complete,1,1,1.305,1.305,1.305,0.000
redbench_wehrstein_writes,q0529,complete,1,1,1.915,1.915,1.915,0.000
redbench_wehrstein_writes,q0530,complete,1,1,2.062,2.062,2.062,0.000
redbench_wehrstein_writes,q0531,complete,1,1,3.227,3.227,3.227,0.000
redbench_wehrstein_writes,q0532,complete,1,1,2.157,2.157,2.157,0.000
redbench_wehrstein_writes,q0533,complete,1,1,3.183,3.183,3.183,0.000
redbench_wehrstein_writes,q0534,complete,1,1,1.531,1.531,1.531,0.000
redbench_wehrstein_writes,q0535,complete,1,1,1.647,1.647,1.647,0.000
redbench_wehrstein_writes,q0536,complete,1,1,1.837,1.837,1.837,0.000
redbench_wehrstein_writes,q0537,complete,1,1,3.842,3.842,3.842,0.000
redbench_wehrstein_writes,q0538,complete,1,1,3.644,3.644,3.644,0.000
redbench_wehrstein_writes,q0539,complete,1,1,3.449,3.449,3.449,0.000
redbench_wehrstein_writes,q0540,complete,1,1,3.951,3.951,3.951,0.000
redbench_wehrstein_writes,q0541,complete,1,1,1.666,1.666,1.666,0.000
redbench_wehrstein_writes,q0542,complete,1,1,3.088,3.088,3.088,0.000
redbench_wehrstein_writes,q0543,complete,1,1,1.419,1.419,1.419,0.000
redbench_wehrstein_writes,q0544,complete,1,1,1.517,1.517,1.517,0.000
redbench_wehrstein_writes,q0545,complete,1,1,1.823,1.823,1.823,0.000
redbench_wehrstein_writes,q0546,complete,1,1,3.566,3.566,3.566,0.000
redbench_wehrstein_writes,q0547,complete,1,1,1.561,1.561,1.561,0.000
redbench_wehrstein_writes,q0548,complete,1,1,2.028,2.028,2.028,0.000
redbench_wehrstein_writes,q0549,complete,1,1,2.048,2.048,2.048,0.000
redbench_wehrstein_writes,q0550,complete,1,1,1.704,1.704,1.704,0.000
redbench_wehrstein_writes,q0551,complete,1,1,1.936,1.936,1.936,0.000
redbench_wehrstein_writes,q0552,complete,1,1,3.034,3.034,3.034,0.000
redbench_wehrstein_writes,q0553,complete,1,1,2.142,2.142,2.142,0.000
redbench_wehrstein_writes,q0554,complete,1,1,2.359,2.359,2.359,0.000
redbench_wehrstein_writes,q0555,complete,1,1,1.744,1.744,1.744,0.000
redbench_wehrstein_writes,q0556,complete,1,1,2.175,2.175,2.175,0.000
redbench_wehrstein_writes,q0557,complete,1,1,1.788,1.788,1.788,0.000
redbench_wehrstein_writes,q0558,complete,1,1,1.810,1.810,1.810,0.000
redbench_wehrstein_writes,q0559,complete,1,1,5.610,5.610,5.610,0.000
redbench_wehrstein_writes,q0560,complete,1,1,1.967,1.967,1.967,0.000
redbench_wehrstein_writes,q0561,complete,1,1,3.750,3.750,3.750,0.000
redbench_wehrstein_writes,q0562,complete,1,1,1.442,1.442,1.442,0.000
redbench_wehrstein_writes,q0563,complete,1,1,1.634,1.634,1.634,0.000
redbench_wehrstein_writes,q0564,complete,1,1,1.914,1.914,1.914,0.000
redbench_wehrstein_writes,q0565,complete,1,1,2.598,2.598,2.598,0.000
redbench_wehrstein_writes,q0566,complete,1,1,2.316,2.316,2.316,0.000
redbench_wehrstein_writes,q0567,complete,1,1,5.942,5.942,5.942,0.000
redbench_wehrstein_writes,q0568,complete,1,1,5.610,5.610,5.610,0.000
redbench_wehrstein_writes,q0569,complete,1,1,3.200,3.200,3.200,0.000
redbench_wehrstein_writes,q0570,complete,1,1,1.589,1.589,1.589,0.000
redbench_wehrstein_writes,q0571,complete,1,1,4.584,4.584,4.584,0.000
redbench_wehrstein_writes,q0572,complete,1,1,2.495,2.495,2.495,0.000
redbench_wehrstein_writes,q0573,complete,1,1,4.351,4.351,4.351,0.000
redbench_wehrstein_writes,q0574,complete,1,1,1.864,1.864,1.864,0.000
redbench_wehrstein_writes,q0575,complete,1,1,2.100,2.100,2.100,0.000
redbench_wehrstein_writes,q0576,complete,1,1,2.105,2.105,2.105,0.000
redbench_wehrstein_writes,q0577,complete,1,1,4.017,4.017,4.017,0.000
redbench_wehrstein_writes,q0578,complete,1,1,3.566,3.566,3.566,0.000
redbench_wehrstein_writes,q0579,complete,1,1,1.512,1.512,1.512,0.000
redbench_wehrstein_writes,q0580,complete,1,1,1.483,1.483,1.483,0.000
redbench_wehrstein_writes,q0581,complete,1,1,1.781,1.781,1.781,0.000
redbench_wehrstein_writes,q0582,complete,1,1,1.825,1.825,1.825,0.000
redbench_wehrstein_writes,q0583,complete,1,1,3.302,3.302,3.302,0.000
redbench_wehrstein_writes,q0584,complete,1,1,1.515,1.515,1.515,0.000
redbench_wehrstein_writes,q0585,complete,1,1,1.993,1.993,1.993,0.000
redbench_wehrstein_writes,q0586,complete,1,1,1.549,1.549,1.549,0.000
redbench_wehrstein_writes,q0587,complete,1,1,1.414,1.414,1.414,0.000
redbench_wehrstein_writes,q0588,complete,1,1,2.400,2.400,2.400,0.000
redbench_wehrstein_writes,q0589,complete,1,1,1.701,1.701,1.701,0.000
redbench_wehrstein_writes,q0590,complete,1,1,1.481,1.481,1.481,0.000
redbench_wehrstein_writes,q0591,complete,1,1,2.821,2.821,2.821,0.000
redbench_wehrstein_writes,q0592,complete,1,1,1.460,1.460,1.460,0.000
redbench_wehrstein_writes,q0593,complete,1,1,2.003,2.003,2.003,0.000
redbench_wehrstein_writes,q0594,complete,1,1,1.500,1.500,1.500,0.000
redbench_wehrstein_writes,q0595,complete,1,1,4.131,4.131,4.131,0.000
redbench_wehrstein_writes,q0596,complete,1,1,1.880,1.880,1.880,0.000
redbench_wehrstein_writes,q0597,complete,1,1,2.337,2.337,2.337,0.000
redbench_wehrstein_writes,q0598,complete,1,1,1.923,1.923,1.923,0.000
redbench_wehrstein_writes,q0599,complete,1,1,4.695,4.695,4.695,0.000
redbench_wehrstein_writes,q0600,complete,1,1,1.511,1.511,1.511,0.000
redbench_wehrstein_writes,q0601,complete,1,1,1.969,1.969,1.969,0.000
redbench_wehrstein_writes,q0602,complete,1,1,2.574,2.574,2.574,0.000
redbench_wehrstein_writes,q0603,complete,1,1,1.614,1.614,1.614,0.000
redbench_wehrstein_writes,q0604,complete,1,1,3.685,3.685,3.685,0.000
redbench_wehrstein_writes,q0605,complete,1,1,2.942,2.942,2.942,0.000
redbench_wehrstein_writes,q0606,complete,1,1,1.441,1.441,1.441,0.000
redbench_wehrstein_writes,q0607,complete,1,1,1.970,1.970,1.970,0.000
redbench_wehrstein_writes,q0608,complete,1,1,2.133,2.133,2.133,0.000
redbench_wehrstein_writes,q0609,complete,1,1,2.398,2.398,2.398,0.000
redbench_wehrstein_writes,q0610,complete,1,1,2.249,2.249,2.249,0.000
redbench_wehrstein_writes,q0611,complete,1,1,3.333,3.333,3.333,0.000
redbench_wehrstein_writes,q0612,complete,1,1,5.239,5.239,5.239,0.000
redbench_wehrstein_writes,q0613,complete,1,1,1.424,1.424,1.424,0.000
redbench_wehrstein_writes,q0614,complete,1,1,3.241,3.241,3.241,0.000
redbench_wehrstein_writes,q0615,complete,1,1,2.479,2.479,2.479,0.000
redbench_wehrstein_writes,q0616,complete,1,1,2.122,2.122,2.122,0.000
redbench_wehrstein_writes,q0617,complete,1,1,1.931,1.931,1.931,0.000
redbench_wehrstein_writes,q0618,complete,1,1,2.222,2.222,2.222,0.000
redbench_wehrstein_writes,q0619,complete,1,1,3.653,3.653,3.653,0.000
redbench_wehrstein_writes,q0625,complete,1,1,1.919,1.919,1.919,0.000
redbench_wehrstein_writes,q0626,complete,1,1,3.214,3.214,3.214,0.000
redbench_wehrstein_writes,q0627,complete,1,1,1.854,1.854,1.854,0.000
redbench_wehrstein_writes,q0628,complete,1,1,1.554,1.554,1.554,0.000
redbench_wehrstein_writes,q0629,complete,1,1,2.003,2.003,2.003,0.000
redbench_wehrstein_writes,q0630,complete,1,1,1.381,1.381,1.381,0.000
redbench_wehrstein_writes,q0632,complete,1,1,1.515,1.515,1.515,0.000
redbench_wehrstein_writes,q0633,complete,1,1,2.119,2.119,2.119,0.000
redbench_wehrstein_writes,q0634,complete,1,1,2.106,2.106,2.106,0.000
redbench_wehrstein_writes,q0635,complete,1,1,2.082,2.082,2.082,0.000
redbench_wehrstein_writes,q0637,complete,1,1,3.485,3.485,3.485,0.000
redbench_wehrstein_writes,q0638,complete,1,1,2.046,2.046,2.046,0.000
redbench_wehrstein_writes,q0639,complete,1,1,2.783,2.783,2.783,0.000
redbench_wehrstein_writes,q0640,complete,1,1,1.687,1.687,1.687,0.000
redbench_wehrstein_writes,q0641,complete,1,1,1.589,1.589,1.589,0.000
redbench_wehrstein_writes,q0642,complete,1,1,1.449,1.449,1.449,0.000
redbench_wehrstein_writes,q0643,complete,1,1,1.885,1.885,1.885,0.000
redbench_wehrstein_writes,q0644,complete,1,1,1.452,1.452,1.452,0.000
redbench_wehrstein_writes,q0646,complete,1,1,6.747,6.747,6.747,0.000
redbench_wehrstein_writes,q0648,complete,1,1,5.116,5.116,5.116,0.000
redbench_wehrstein_writes,q0649,complete,1,1,2.500,2.500,2.500,0.000
redbench_wehrstein_writes,q0650,complete,1,1,1.579,1.579,1.579,0.000
redbench_wehrstein_writes,q0651,complete,1,1,1.427,1.427,1.427,0.000
redbench_wehrstein_writes,q0652,complete,1,1,1.349,1.349,1.349,0.000
redbench_wehrstein_writes,q0653,complete,1,1,1.544,1.544,1.544,0.000
redbench_wehrstein_writes,q0654,complete,1,1,5.318,5.318,5.318,0.000
redbench_wehrstein_writes,q0656,complete,1,1,1.757,1.757,1.757,0.000
redbench_wehrstein_writes,q0657,complete,1,1,1.524,1.524,1.524,0.000
