variant,tier,engine,query_id,median_ms,n_success
full,high,duckdb,query_68,396.0,10
full,high,duckdb,query_69,559.0,10
full,high,duckdb,query_70,267.0,10
full,high,duckdb,query_71,381.5,10
full,high,duckdb,query_73,171.5,10
full,high,duckdb,query_74,269.0,10
full,high,duckdb,query_75,144.5,10
full,high,duckdb,query_76,286.5,10
full,high,duckdb,query_77,258.0,10
full,high,duckdb,query_79,170.0,10
full,high,duckdb,query_80,121.0,10
full,high,duckdb,query_81,256.5,10
full,high,duckdb,query_82,173.5,10
full,high,duckdb,query_83,273.0,10
full,high,duckdb,query_84,259.5,10
full,high,duckdb,query_85,262.5,10
full,high,duckdb,query_86,166.0,10
full,high,duckdb,query_87,335.0,10
full,high,duckdb,query_88,242.0,10
full,high,duckdb,query_89,205.5,10
full,high,duckdb,query_91,291.0,10
full,high,duckdb,query_92,269.0,10
full,high,duckdb,query_93,419.0,10
full,high,duckdb,query_94,243.5,10
full,high,duckdb,query_95,228.5,10
full,high,duckdb,query_97,214.0,10
full,high,duckdb,query_98,335.0,10
full,high,duckdb,query_99,296.5,10
full,high,duckdb,query_union_U2,174.5,10
full,high,duckdb,query_union_U5,254.5,10
full,high,duckdb,query_union_U10,572.0,10
full,high,duckdb,query_union_U20,1215.5,10
full,high,duckdb,query_union_U200,10858.0,10
full,high,monetdb,query_1,31.0,10
full,high,monetdb,query_2,76.0,10
full,high,monetdb,query_3,4833.5,10
full,high,monetdb,query_4,49.0,10
full,high,monetdb,query_5,6639.5,10
full,high,monetdb,query_6,7382.0,10
full,high,monetdb,query_7,51.5,10
full,high,monetdb,query_8,107.0,10
full,high,monetdb,query_9,991.0,10
full,high,monetdb,query_10,6724.5,10
full,high,monetdb,query_11,14.5,10
full,high,monetdb,query_12,43.5,10
full,high,monetdb,query_13,36.5,10
full,high,monetdb,query_14,422.0,10
full,high,monetdb,query_15,79.5,10
full,high,monetdb,query_17,291.0,10
full,high,monetdb,query_18,44.5,10
full,high,monetdb,query_20,799.5,10
full,high,monetdb,query_21,14.0,10
full,high,monetdb,query_22,111.0,10
full,high,monetdb,query_23,80.0,10
full,high,monetdb,query_24,71.5,10
full,high,monetdb,query_25,62.0,10
full,high,monetdb,query_26,419.0,10
full,high,monetdb,query_27,81.0,10
full,high,monetdb,query_28,263.0,10
full,high,monetdb,query_30,247.0,10
full,high,monetdb,query_31,47.5,10
full,high,monetdb,query_32,138.0,10
full,high,monetdb,query_33,107.5,10
full,high,monetdb,query_35,16382.0,10
full,high,monetdb,query_36,84.0,10
full,high,monetdb,query_37,52.0,10
full,high,monetdb,query_39,108.5,10
full,high,monetdb,query_40,32.0,10
full,high,monetdb,query_41,1951.0,10
full,high,monetdb,query_42,349.0,10
full,high,monetdb,query_43,2214.5,10
full,high,monetdb,query_44,42.5,10
full,high,monetdb,query_45,191.5,10
full,high,monetdb,query_46,20880.0,10
full,high,monetdb,query_47,460.0,10
full,high,monetdb,query_48,1220.0,10
full,high,monetdb,query_49,108.0,10
full,high,monetdb,query_50,843.5,10
full,high,monetdb,query_51,1140.0,10
full,high,monetdb,query_52,977.0,10
full,high,monetdb,query_53,835.5,10
full,high,monetdb,query_54,773.5,10
full,high,monetdb,query_55,4952.0,10
full,high,monetdb,query_56,90.5,10
full,high,monetdb,query_57,114.5,10
full,high,monetdb,query_58,145.0,10
full,high,monetdb,query_59,117.5,10
full,high,monetdb,query_60,170.5,10
full,high,monetdb,query_61,146.5,10
full,high,monetdb,query_62,22.0,10
full,high,monetdb,query_63,75.5,10
full,high,monetdb,query_64,47.0,10
full,high,monetdb,query_65,46.0,10
full,high,monetdb,query_66,81.5,10
full,high,monetdb,query_67,93.0,10
full,high,monetdb,query_68,3231.0,10
full,high,monetdb,query_69,14140.0,10
full,high,monetdb,query_70,177.5,10
full,high,monetdb,query_71,848.0,10
full,high,monetdb,query_73,79.5,10
full,high,monetdb,query_74,84.5,10
full,high,monetdb,query_75,37.0,10
full,high,monetdb,query_76,909.0,10
full,high,monetdb,query_77,802.0,10
full,high,monetdb,query_79,71.0,10
full,high,monetdb,query_80,29.5,10
full,high,monetdb,query_81,85.0,10
full,high,monetdb,query_82,47.0,10
full,high,monetdb,query_83,38.5,10
full,high,monetdb,query_84,1594.0,10
full,high,monetdb,query_85,41.0,10
full,high,monetdb,query_86,1067.0,10
full,high,monetdb,query_87,2164.0,10
full,high,monetdb,query_88,89.5,10
full,high,monetdb,query_89,80.0,10
full,high,monetdb,query_91,104.0,10
full,high,monetdb,query_92,79.0,10
full,high,monetdb,query_93,2254.5,10
full,high,monetdb,query_94,480.5,10
full,high,monetdb,query_95,65.5,10
full,high,monetdb,query_97,42.0,10
full,high,monetdb,query_98,776.5,10
full,high,monetdb,query_99,119.0,10
full,high,monetdb,query_union_U2,1045.0,10
full,high,monetdb,query_union_U5,2575.0,10
full,high,monetdb,query_union_U10,7332.0,10
full,high,monetdb,query_union_U20,15780.5,10
full,high,monetdb,query_union_U200,216373.5,10
keyskew_only,high,cedardb,query_1,47.0,10
keyskew_only,high,cedardb,query_2,124.5,10
keyskew_only,high,cedardb,query_3,689.0,10
keyskew_only,high,cedardb,query_4,97.0,10
keyskew_only,high,cedardb,query_5,127.0,10
keyskew_only,high,cedardb,query_6,129.5,10
keyskew_only,high,cedardb,query_7,64.0,10
keyskew_only,high,cedardb,query_8,97.0,10
keyskew_only,high,cedardb,query_9,892.5,10
keyskew_only,high,cedardb,query_10,336.5,10
keyskew_only,high,cedardb,query_11,89.0,10
keyskew_only,high,cedardb,query_12,70.5,10
keyskew_only,high,cedardb,query_13,50.0,10
keyskew_only,high,cedardb,query_14,125.0,10
keyskew_only,high,cedardb,query_15,57.5,10
keyskew_only,high,cedardb,query_17,74.0,10
keyskew_only,high,cedardb,query_18,89.5,10
keyskew_only,high,cedardb,query_20,149.5,10
keyskew_only,high,cedardb,query_21,112.5,10
keyskew_only,high,cedardb,query_22,116.5,10
keyskew_only,high,cedardb,query_23,85.0,10
keyskew_only,high,cedardb,query_24,91.0,10
keyskew_only,high,cedardb,query_25,68.5,10
keyskew_only,high,cedardb,query_26,85.0,10
keyskew_only,high,cedardb,query_27,92.0,10
keyskew_only,high,cedardb,query_28,85.5,10
keyskew_only,high,cedardb,query_30,1273.0,10
keyskew_only,high,cedardb,query_31,80.0,10
keyskew_only,high,cedardb,query_32,267.5,10
keyskew_only,high,cedardb,query_33,66.5,10
keyskew_only,high,cedardb,query_35,384.5,10
keyskew_only,high,cedardb,query_36,202.0,10
keyskew_only,high,cedardb,query_37,91.0,10
keyskew_only,high,cedardb,query_39,70.5,10
keyskew_only,high,cedardb,query_40,60.0,10
keyskew_only,high,cedardb,query_41,725.0,10
keyskew_only,high,cedardb,query_42,454.0,10
keyskew_only,high,cedardb,query_43,58.0,10
keyskew_only,high,cedardb,query_44,84.5,10
keyskew_only,high,cedardb,query_45,195.0,10
keyskew_only,high,cedardb,query_46,734.0,10
keyskew_only,high,cedardb,query_47,125.5,10
keyskew_only,high,cedardb,query_48,474.5,10
keyskew_only,high,cedardb,query_49,105.5,10
keyskew_only,high,cedardb,query_50,159.5,10
keyskew_only,high,cedardb,query_51,1545.5,10
keyskew_only,high,cedardb,query_52,71.5,10
keyskew_only,high,cedardb,query_53,421.5,10
keyskew_only,high,cedardb,query_54,758.0,10
keyskew_only,high,cedardb,query_55,1712.5,10
keyskew_only,high,cedardb,query_56,140.0,10
keyskew_only,high,cedardb,query_57,123.0,10
keyskew_only,high,cedardb,query_58,71.5,10
keyskew_only,high,cedardb,query_59,163.5,10
keyskew_only,high,cedardb,query_60,89.0,10
keyskew_only,high,cedardb,query_61,81.5,10
keyskew_only,high,cedardb,query_62,87.0,10
keyskew_only,high,cedardb,query_63,112.5,10
keyskew_only,high,cedardb,query_64,69.0,10
keyskew_only,high,cedardb,query_65,63.5,10
keyskew_only,high,cedardb,query_66,93.5,10
keyskew_only,high,cedardb,query_67,59.5,10
keyskew_only,high,cedardb,query_68,150.0,10
keyskew_only,high,cedardb,query_69,2607.5,10
keyskew_only,high,cedardb,query_70,981.0,10
keyskew_only,high,cedardb,query_71,262.0,10
keyskew_only,high,cedardb,query_73,58.5,10
keyskew_only,high,cedardb,query_74,98.0,10
keyskew_only,high,cedardb,query_75,80.5,10
keyskew_only,high,cedardb,query_76,809.0,10
keyskew_only,high,cedardb,query_77,809.0,10
keyskew_only,high,cedardb,query_79,56.0,10
keyskew_only,high,cedardb,query_80,49.5,10
keyskew_only,high,cedardb,query_81,77.5,10
keyskew_only,high,cedardb,query_82,86.5,10
keyskew_only,high,cedardb,query_83,109.5,10
keyskew_only,high,cedardb,query_84,152.0,10
keyskew_only,high,cedardb,query_85,79.5,10
keyskew_only,high,cedardb,query_86,80.0,10
keyskew_only,high,cedardb,query_87,254.0,10
keyskew_only,high,cedardb,query_88,133.5,10
keyskew_only,high,cedardb,query_89,114.5,10
keyskew_only,high,cedardb,query_91,52.0,10
keyskew_only,high,cedardb,query_92,60.0,10
keyskew_only,high,cedardb,query_93,2673.5,10
keyskew_only,high,cedardb,query_94,105.0,10
keyskew_only,high,cedardb,query_95,65.0,10
keyskew_only,high,cedardb,query_97,42.5,10
keyskew_only,high,cedardb,query_98,129.0,10
keyskew_only,high,cedardb,query_99,83.0,10
keyskew_only,high,cedardb,query_union_U2,927.5,10
keyskew_only,high,cedardb,query_union_U5,2303.0,10
keyskew_only,high,cedardb,query_union_U10,7073.0,10
keyskew_only,high,cedardb,query_union_U20,16077.0,10
keyskew_only,high,cedardb,query_union_U200,187465.0,10
keyskew_only,high,duckdb,query_1,122.5,10
keyskew_only,high,duckdb,query_2,257.5,10
keyskew_only,high,duckdb,query_3,762.5,10
keyskew_only,high,duckdb,query_4,217.5,10
keyskew_only,high,duckdb,query_5,245.0,10
keyskew_only,high,duckdb,query_6,384.0,10
keyskew_only,high,duckdb,query_7,122.5,10
keyskew_only,high,duckdb,query_8,257.0,10
keyskew_only,high,duckdb,query_9,1861.5,10
keyskew_only,high,duckdb,query_10,505.0,10
keyskew_only,high,duckdb,query_11,227.0,10
keyskew_only,high,duckdb,query_12,141.0,10
keyskew_only,high,duckdb,query_13,130.5,10
keyskew_only,high,duckdb,query_14,185.0,10
keyskew_only,high,duckdb,query_15,205.0,10
keyskew_only,high,duckdb,query_17,162.0,10
keyskew_only,high,duckdb,query_18,218.0,10
keyskew_only,high,duckdb,query_20,445.5,10
keyskew_only,high,duckdb,query_21,908.5,10
keyskew_only,high,duckdb,query_22,242.0,10
keyskew_only,high,duckdb,query_23,279.5,10
keyskew_only,high,duckdb,query_24,185.0,10
keyskew_only,high,duckdb,query_25,136.5,10
keyskew_only,high,duckdb,query_26,321.5,10
keyskew_only,high,duckdb,query_27,196.0,10
keyskew_only,high,duckdb,query_28,276.0,10
keyskew_only,high,duckdb,query_30,330.0,10
keyskew_only,high,duckdb,query_31,242.5,10
keyskew_only,high,duckdb,query_32,272.5,10
keyskew_only,high,duckdb,query_33,272.5,10
keyskew_only,high,duckdb,query_35,1031.5,10
keyskew_only,high,duckdb,query_36,288.0,10
keyskew_only,high,duckdb,query_37,242.5,10
keyskew_only,high,duckdb,query_39,296.0,10
keyskew_only,high,duckdb,query_40,106.5,10
keyskew_only,high,duckdb,query_41,499.0,10
keyskew_only,high,duckdb,query_42,458.0,10
keyskew_only,high,duckdb,query_43,292.5,10
keyskew_only,high,duckdb,query_44,165.5,10
keyskew_only,high,duckdb,query_45,283.0,10
keyskew_only,high,duckdb,query_46,1300.5,10
keyskew_only,high,duckdb,query_47,680.0,10
keyskew_only,high,duckdb,query_48,396.5,10
keyskew_only,high,duckdb,query_49,160.0,10
keyskew_only,high,duckdb,query_50,252.5,10
keyskew_only,high,duckdb,query_51,677.5,10
keyskew_only,high,duckdb,query_52,256.0,10
keyskew_only,high,duckdb,query_53,420.0,10
keyskew_only,high,duckdb,query_54,262.5,10
keyskew_only,high,duckdb,query_55,1325.0,10
keyskew_only,high,duckdb,query_56,244.5,10
keyskew_only,high,duckdb,query_57,210.5,10
keyskew_only,high,duckdb,query_58,228.5,10
keyskew_only,high,duckdb,query_59,317.0,10
keyskew_only,high,duckdb,query_60,255.0,10
keyskew_only,high,duckdb,query_61,271.5,10
keyskew_only,high,duckdb,query_62,124.0,10
keyskew_only,high,duckdb,query_63,522.5,10
keyskew_only,high,duckdb,query_64,164.5,10
keyskew_only,high,duckdb,query_65,126.0,10
keyskew_only,high,duckdb,query_66,265.5,10
keyskew_only,high,duckdb,query_67,194.0,10
keyskew_only,high,duckdb,query_68,404.5,10
keyskew_only,high,duckdb,query_69,574.0,10
keyskew_only,high,duckdb,query_70,360.0,10
keyskew_only,high,duckdb,query_71,435.5,10
keyskew_only,high,duckdb,query_73,196.5,10
keyskew_only,high,duckdb,query_74,263.0,10
keyskew_only,high,duckdb,query_75,178.5,10
keyskew_only,high,duckdb,query_76,281.5,10
keyskew_only,high,duckdb,query_77,272.0,10
keyskew_only,high,duckdb,query_79,171.0,10
keyskew_only,high,duckdb,query_80,114.0,10
keyskew_only,high,duckdb,query_81,256.5,10
keyskew_only,high,duckdb,query_82,170.5,10
keyskew_only,high,duckdb,query_83,249.5,10
keyskew_only,high,duckdb,query_84,253.5,10
keyskew_only,high,duckdb,query_85,264.0,10
keyskew_only,high,duckdb,query_86,161.5,10
keyskew_only,high,duckdb,query_87,549.0,10
keyskew_only,high,duckdb,query_88,246.5,10
keyskew_only,high,duckdb,query_89,211.5,10
keyskew_only,high,duckdb,query_91,286.0,10
keyskew_only,high,duckdb,query_92,279.0,10
keyskew_only,high,duckdb,query_93,437.5,10
keyskew_only,high,duckdb,query_94,259.0,10
keyskew_only,high,duckdb,query_95,216.5,10
keyskew_only,high,duckdb,query_97,211.5,10
keyskew_only,high,duckdb,query_98,367.5,10
keyskew_only,high,duckdb,query_99,313.5,10
keyskew_only,high,duckdb,query_union_U2,174.0,10
keyskew_only,high,duckdb,query_union_U5,266.5,10
keyskew_only,high,duckdb,query_union_U10,535.0,10
keyskew_only,high,duckdb,query_union_U20,1139.5,10
keyskew_only,high,duckdb,query_union_U200,10685.0,10
keyskew_only,high,monetdb,query_1,35.0,10
keyskew_only,high,monetdb,query_2,78.5,10
keyskew_only,high,monetdb,query_3,6146.0,10
keyskew_only,high,monetdb,query_4,50.5,10
keyskew_only,high,monetdb,query_5,6736.5,10
keyskew_only,high,monetdb,query_6,7594.5,10
keyskew_only,high,monetdb,query_7,56.0,10
keyskew_only,high,monetdb,query_8,124.5,10
keyskew_only,high,monetdb,query_9,1146.0,10
keyskew_only,high,monetdb,query_10,6862.5,10
keyskew_only,high,monetdb,query_11,16.0,10
keyskew_only,high,monetdb,query_12,42.0,10
keyskew_only,high,monetdb,query_13,38.0,10
keyskew_only,high,monetdb,query_14,465.5,10
keyskew_only,high,monetdb,query_15,86.5,10
keyskew_only,high,monetdb,query_17,301.0,10
keyskew_only,high,monetdb,query_18,42.0,10
keyskew_only,high,monetdb,query_20,858.5,10
keyskew_only,high,monetdb,query_21,16.0,10
keyskew_only,high,monetdb,query_22,109.5,10
keyskew_only,high,monetdb,query_23,84.0,10
keyskew_only,high,monetdb,query_24,153.5,10
keyskew_only,high,monetdb,query_25,58.5,10
keyskew_only,high,monetdb,query_26,442.5,10
keyskew_only,high,monetdb,query_27,77.5,10
keyskew_only,high,monetdb,query_28,252.5,10
keyskew_only,high,monetdb,query_30,845.5,10
keyskew_only,high,monetdb,query_31,48.5,10
keyskew_only,high,monetdb,query_32,192.0,10
keyskew_only,high,monetdb,query_33,96.0,10
keyskew_only,high,monetdb,query_35,12262.0,10
keyskew_only,high,monetdb,query_36,94.0,10
keyskew_only,high,monetdb,query_37,47.5,10
keyskew_only,high,monetdb,query_39,114.5,10
keyskew_only,high,monetdb,query_40,49.0,10
keyskew_only,high,monetdb,query_41,2101.0,10
keyskew_only,high,monetdb,query_42,511.0,10
keyskew_only,high,monetdb,query_43,2186.5,10
keyskew_only,high,monetdb,query_44,42.0,10
keyskew_only,high,monetdb,query_45,228.5,10
keyskew_only,high,monetdb,query_46,8249.5,10
keyskew_only,high,monetdb,query_47,443.5,10
keyskew_only,high,monetdb,query_48,3738.5,10
keyskew_only,high,monetdb,query_49,116.5,10
keyskew_only,high,monetdb,query_50,854.0,10
keyskew_only,high,monetdb,query_51,1230.5,10
keyskew_only,high,monetdb,query_52,1021.0,10
keyskew_only,high,monetdb,query_53,903.0,10
keyskew_only,high,monetdb,query_54,945.5,10
keyskew_only,high,monetdb,query_55,7042.0,10
keyskew_only,high,monetdb,query_56,100.5,10
keyskew_only,high,monetdb,query_57,111.5,10
keyskew_only,high,monetdb,query_58,150.0,10
keyskew_only,high,monetdb,query_59,118.5,10
keyskew_only,high,monetdb,query_60,158.5,10
keyskew_only,high,monetdb,query_61,157.5,10
keyskew_only,high,monetdb,query_62,31.0,10
keyskew_only,high,monetdb,query_63,126.0,10
keyskew_only,high,monetdb,query_64,58.5,10
keyskew_only,high,monetdb,query_65,58.5,10
keyskew_only,high,monetdb,query_66,88.5,10
keyskew_only,high,monetdb,query_67,86.5,10
keyskew_only,high,monetdb,query_68,4231.5,10
keyskew_only,high,monetdb,query_69,11826.0,10
keyskew_only,high,monetdb,query_70,690.5,10
keyskew_only,high,monetdb,query_71,904.0,10
keyskew_only,high,monetdb,query_73,81.5,10
keyskew_only,high,monetdb,query_74,86.0,10
keyskew_only,high,monetdb,query_75,39.0,10
keyskew_only,high,monetdb,query_76,984.0,10
keyskew_only,high,monetdb,query_77,907.5,10
keyskew_only,high,monetdb,query_79,69.5,10
keyskew_only,high,monetdb,query_80,31.5,10
keyskew_only,high,monetdb,query_81,91.0,10
keyskew_only,high,monetdb,query_82,46.5,10
keyskew_only,high,monetdb,query_83,38.0,10
keyskew_only,high,monetdb,query_84,1628.0,10
keyskew_only,high,monetdb,query_85,46.0,10
keyskew_only,high,monetdb,query_86,1070.0,10
keyskew_only,high,monetdb,query_87,1572.5,10
keyskew_only,high,monetdb,query_88,100.0,10
keyskew_only,high,monetdb,query_89,128.0,10
keyskew_only,high,monetdb,query_91,100.0,10
keyskew_only,high,monetdb,query_92,76.5,10
keyskew_only,high,monetdb,query_93,2411.0,10
keyskew_only,high,monetdb,query_94,459.0,10
keyskew_only,high,monetdb,query_95,73.0,10
keyskew_only,high,monetdb,query_97,41.0,10
keyskew_only,high,monetdb,query_98,785.0,10
keyskew_only,high,monetdb,query_99,149.5,10
keyskew_only,high,monetdb,query_union_U2,1132.0,10
keyskew_only,high,monetdb,query_union_U5,2778.0,10
keyskew_only,high,monetdb,query_union_U10,7711.5,10
keyskew_only,high,monetdb,query_union_U20,16933.5,10
keyskew_only,high,monetdb,query_union_U200,238375.0,10
skew_all,high,cedardb,query_1,46.0,10
skew_all,high,cedardb,query_2,114.0,10
skew_all,high,cedardb,query_3,686.0,10
skew_all,high,cedardb,query_4,98.5,10
skew_all,high,cedardb,query_5,120.0,10
skew_all,high,cedardb,query_6,138.5,10
skew_all,high,cedardb,query_7,72.5,10
skew_all,high,cedardb,query_8,93.0,10
skew_all,high,cedardb,query_9,845.0,10
skew_all,high,cedardb,query_10,338.0,10
skew_all,high,cedardb,query_11,85.0,10
skew_all,high,cedardb,query_12,64.0,10
skew_all,high,cedardb,query_13,47.0,10
skew_all,high,cedardb,query_14,93.5,10
skew_all,high,cedardb,query_15,56.0,10
skew_all,high,cedardb,query_17,61.5,10
skew_all,high,cedardb,query_18,86.5,10
skew_all,high,cedardb,query_20,174.0,10
skew_all,high,cedardb,query_21,149.5,10
skew_all,high,cedardb,query_22,118.5,10
skew_all,high,cedardb,query_23,77.0,10
skew_all,high,cedardb,query_24,85.5,10
skew_all,high,cedardb,query_25,64.0,10
skew_all,high,cedardb,query_26,85.0,10
skew_all,high,cedardb,query_27,89.5,10
skew_all,high,cedardb,query_28,83.5,10
skew_all,high,cedardb,query_30,1286.0,10
skew_all,high,cedardb,query_31,82.0,10
skew_all,high,cedardb,query_32,209.5,10
skew_all,high,cedardb,query_33,70.5,10
skew_all,high,cedardb,query_35,263.5,10
skew_all,high,cedardb,query_36,202.5,10
skew_all,high,cedardb,query_37,100.5,10
skew_all,high,cedardb,query_39,83.0,10
skew_all,high,cedardb,query_40,60.0,10
skew_all,high,cedardb,query_41,742.0,10
skew_all,high,cedardb,query_42,454.0,10
skew_all,high,cedardb,query_43,60.5,10
skew_all,high,cedardb,query_44,87.5,10
skew_all,high,cedardb,query_45,206.0,10
skew_all,high,cedardb,query_46,727.5,10
skew_all,high,cedardb,query_47,123.5,10
skew_all,high,cedardb,query_48,580.5,10
skew_all,high,cedardb,query_49,109.5,10
skew_all,high,cedardb,query_50,157.0,10
skew_all,high,cedardb,query_51,1554.5,10
skew_all,high,cedardb,query_52,70.5,10
skew_all,high,cedardb,query_53,378.5,10
skew_all,high,cedardb,query_54,889.0,10
skew_all,high,cedardb,query_55,293.5,10
skew_all,high,cedardb,query_56,146.5,10
skew_all,high,cedardb,query_57,89.0,10
skew_all,high,cedardb,query_58,70.5,10
skew_all,high,cedardb,query_59,163.5,10
skew_all,high,cedardb,query_60,85.5,10
skew_all,high,cedardb,query_61,80.0,10
skew_all,high,cedardb,query_62,82.0,10
skew_all,high,cedardb,query_63,107.0,10
skew_all,high,cedardb,query_64,62.5,10
skew_all,high,cedardb,query_65,61.5,10
skew_all,high,cedardb,query_66,94.0,10
skew_all,high,cedardb,query_67,60.5,10
skew_all,high,cedardb,query_68,149.0,10
skew_all,high,cedardb,query_69,2599.0,10
skew_all,high,cedardb,query_70,220.5,10
skew_all,high,cedardb,query_71,219.0,10
skew_all,high,cedardb,query_73,66.5,10
skew_all,high,cedardb,query_74,96.0,10
skew_all,high,cedardb,query_75,82.0,10
skew_all,high,cedardb,query_76,799.0,10
skew_all,high,cedardb,query_77,900.0,10
skew_all,high,cedardb,query_79,59.5,10
skew_all,high,cedardb,query_80,47.5,10
skew_all,high,cedardb,query_81,80.0,10
skew_all,high,cedardb,query_82,85.0,10
skew_all,high,cedardb,query_83,105.5,10
skew_all,high,cedardb,query_84,140.5,10
skew_all,high,cedardb,query_85,86.5,10
skew_all,high,cedardb,query_86,82.0,10
skew_all,high,cedardb,query_87,192.5,10
skew_all,high,cedardb,query_88,119.0,10
skew_all,high,cedardb,query_89,116.5,10
skew_all,high,cedardb,query_91,54.0,10
skew_all,high,cedardb,query_92,67.0,10
skew_all,high,cedardb,query_93,2667.0,10
skew_all,high,cedardb,query_94,96.0,10
skew_all,high,cedardb,query_95,65.5,10
skew_all,high,cedardb,query_97,45.0,10
skew_all,high,cedardb,query_98,133.5,10
skew_all,high,cedardb,query_99,81.0,10
skew_all,high,cedardb,query_union_U2,924.5,10
skew_all,high,cedardb,query_union_U5,2330.5,10
skew_all,high,cedardb,query_union_U10,6896.5,10
skew_all,high,cedardb,query_union_U20,16178.5,10
skew_all,high,cedardb,query_union_U200,186182.5,10
skew_all,high,duckdb,query_1,124.0,10
skew_all,high,duckdb,query_2,269.0,10
skew_all,high,duckdb,query_3,770.5,10
skew_all,high,duckdb,query_4,221.5,10
skew_all,high,duckdb,query_5,254.5,10
skew_all,high,duckdb,query_6,383.5,10
skew_all,high,duckdb,query_7,127.5,10
skew_all,high,duckdb,query_8,251.0,10
skew_all,high,duckdb,query_9,1452.0,10
skew_all,high,duckdb,query_10,469.5,10
skew_all,high,duckdb,query_11,222.5,10
skew_all,high,duckdb,query_12,169.5,10
skew_all,high,duckdb,query_13,133.5,10
skew_all,high,duckdb,query_14,179.5,10
skew_all,high,duckdb,query_15,212.0,10
skew_all,high,duckdb,query_17,160.0,10
skew_all,high,duckdb,query_18,218.5,10
skew_all,high,duckdb,query_20,422.0,10
skew_all,high,duckdb,query_21,903.0,10
skew_all,high,duckdb,query_22,241.0,10
skew_all,high,duckdb,query_23,261.0,10
skew_all,high,duckdb,query_24,171.0,10
skew_all,high,duckdb,query_25,137.0,10
skew_all,high,duckdb,query_26,308.0,10
skew_all,high,duckdb,query_27,198.0,10
skew_all,high,duckdb,query_28,270.0,10
skew_all,high,duckdb,query_30,335.0,10
skew_all,high,duckdb,query_31,223.0,10
skew_all,high,duckdb,query_32,240.5,10
skew_all,high,duckdb,query_33,267.5,10
skew_all,high,duckdb,query_35,657.0,10
skew_all,high,duckdb,query_36,274.0,10
skew_all,high,duckdb,query_37,248.0,10
skew_all,high,duckdb,query_39,285.5,10
skew_all,high,duckdb,query_40,110.5,10
skew_all,high,duckdb,query_41,461.5,10
skew_all,high,duckdb,query_42,461.0,10
skew_all,high,duckdb,query_43,284.5,10
skew_all,high,duckdb,query_44,155.5,10
skew_all,high,duckdb,query_45,281.0,10
skew_all,high,duckdb,query_46,1332.5,10
skew_all,high,duckdb,query_47,662.5,10
skew_all,high,duckdb,query_48,424.0,10
skew_all,high,duckdb,query_49,156.0,10
skew_all,high,duckdb,query_50,252.0,10
skew_all,high,duckdb,query_51,651.0,10
skew_all,high,duckdb,query_52,251.5,10
skew_all,high,duckdb,query_53,337.0,10
skew_all,high,duckdb,query_54,260.5,10
skew_all,high,duckdb,query_55,446.0,10
skew_all,high,duckdb,query_56,239.0,10
skew_all,high,duckdb,query_57,199.0,10
skew_all,high,duckdb,query_58,221.0,10
skew_all,high,duckdb,query_59,302.0,10
skew_all,high,duckdb,query_60,259.5,10
skew_all,high,duckdb,query_61,262.0,10
skew_all,high,duckdb,query_62,123.0,10
skew_all,high,duckdb,query_63,523.5,10
skew_all,high,duckdb,query_64,145.5,10
skew_all,high,duckdb,query_65,116.5,10
skew_all,high,duckdb,query_66,259.0,10
skew_all,high,duckdb,query_67,194.0,10
skew_all,high,duckdb,query_68,392.5,10
skew_all,high,duckdb,query_69,557.0,10
skew_all,high,duckdb,query_70,258.0,10
skew_all,high,duckdb,query_71,413.0,10
skew_all,high,duckdb,query_73,182.5,10
skew_all,high,duckdb,query_74,267.0,10
skew_all,high,duckdb,query_75,143.0,10
skew_all,high,duckdb,query_76,281.0,10
skew_all,high,duckdb,query_77,270.5,10
skew_all,high,duckdb,query_79,175.5,10
skew_all,high,duckdb,query_80,118.0,10
skew_all,high,duckdb,query_81,251.5,10
skew_all,high,duckdb,query_82,161.0,10
skew_all,high,duckdb,query_83,250.0,10
skew_all,high,duckdb,query_84,251.5,10
skew_all,high,duckdb,query_85,254.5,10
skew_all,high,duckdb,query_86,158.5,10
skew_all,high,duckdb,query_87,447.5,10
skew_all,high,duckdb,query_88,238.0,10
skew_all,high,duckdb,query_89,211.5,10
skew_all,high,duckdb,query_91,283.0,10
skew_all,high,duckdb,query_92,257.0,10
skew_all,high,duckdb,query_93,429.5,10
skew_all,high,duckdb,query_94,237.5,10
skew_all,high,duckdb,query_95,218.5,10
skew_all,high,duckdb,query_97,216.0,10
skew_all,high,duckdb,query_98,350.0,10
skew_all,high,duckdb,query_99,300.0,10
skew_all,high,duckdb,query_union_U2,179.0,10
skew_all,high,duckdb,query_union_U5,257.5,10
skew_all,high,duckdb,query_union_U10,603.5,10
skew_all,high,duckdb,query_union_U20,1143.0,10
skew_all,high,duckdb,query_union_U200,10972.0,10
skew_all,high,monetdb,query_1,36.0,10
skew_all,high,monetdb,query_2,79.0,10
skew_all,high,monetdb,query_3,5236.0,10
skew_all,high,monetdb,query_4,48.5,10
skew_all,high,monetdb,query_5,6584.5,10
skew_all,high,monetdb,query_6,7834.0,10
skew_all,high,monetdb,query_7,66.5,10
skew_all,high,monetdb,query_8,112.0,10
skew_all,high,monetdb,query_9,1017.5,10
skew_all,high,monetdb,query_10,6147.0,10
skew_all,high,monetdb,query_11,15.0,10
skew_all,high,monetdb,query_12,46.5,10
skew_all,high,monetdb,query_13,34.0,10
skew_all,high,monetdb,query_14,381.5,10
skew_all,high,monetdb,query_15,84.0,10
