variant,tier,engine,query_id,median_ms,n_success
full,medium,cedardb,query_84,224.0,10
full,medium,cedardb,query_85,253.0,10
full,medium,cedardb,query_86,184.0,10
full,medium,cedardb,query_87,403.0,10
full,medium,cedardb,query_88,280.5,10
full,medium,cedardb,query_89,381.0,10
full,medium,cedardb,query_91,129.0,10
full,medium,cedardb,query_92,194.0,10
full,medium,cedardb,query_93,7644.0,10
full,medium,cedardb,query_94,379.0,10
full,medium,cedardb,query_95,144.0,10
full,medium,cedardb,query_97,347.5,10
full,medium,cedardb,query_98,512.5,10
full,medium,cedardb,query_99,133.0,10
full,medium,cedardb,query_union_U2,9450.0,10
full,medium,cedardb,query_union_U5,24105.0,10
full,medium,cedardb,query_union_U10,65795.5,10
full,medium,cedardb,query_union_U20,155674.0,10
full,medium,duckdb,query_1,510.5,10
full,medium,duckdb,query_2,1000.0,10
full,medium,duckdb,query_3,5827.5,10
full,medium,duckdb,query_4,649.5,10
full,medium,duckdb,query_5,541.0,10
full,medium,duckdb,query_6,1726.5,10
full,medium,duckdb,query_7,339.0,10
full,medium,duckdb,query_8,1043.0,10
full,medium,duckdb,query_9,1948.0,10
full,medium,duckdb,query_10,2878.5,10
full,medium,duckdb,query_11,537.5,10
full,medium,duckdb,query_12,601.0,10
full,medium,duckdb,query_13,334.0,10
full,medium,duckdb,query_14,410.5,10
full,medium,duckdb,query_15,607.0,10
full,medium,duckdb,query_17,557.0,10
full,medium,duckdb,query_18,745.5,10
full,medium,duckdb,query_20,2567.0,10
full,medium,duckdb,query_21,1153.5,10
full,medium,duckdb,query_22,972.0,10
full,medium,duckdb,query_23,1561.0,10
full,medium,duckdb,query_24,636.5,10
full,medium,duckdb,query_25,474.0,10
full,medium,duckdb,query_26,839.5,10
full,medium,duckdb,query_27,902.0,10
full,medium,duckdb,query_28,774.5,10
full,medium,duckdb,query_30,1185.5,10
full,medium,duckdb,query_31,549.0,10
full,medium,duckdb,query_32,811.0,10
full,medium,duckdb,query_33,690.5,10
full,medium,duckdb,query_35,3284.0,10
full,medium,duckdb,query_36,1143.0,10
full,medium,duckdb,query_37,905.0,10
full,medium,duckdb,query_39,1687.5,10
full,medium,duckdb,query_40,345.5,10
full,medium,duckdb,query_41,2400.0,10
full,medium,duckdb,query_42,2232.0,10
full,medium,duckdb,query_43,2224.5,10
full,medium,duckdb,query_44,482.5,10
full,medium,duckdb,query_45,945.5,10
full,medium,duckdb,query_46,5626.0,10
full,medium,duckdb,query_47,1300.0,10
full,medium,duckdb,query_48,1708.0,10
full,medium,duckdb,query_49,907.0,10
full,medium,duckdb,query_50,929.5,10
full,medium,duckdb,query_51,1620.5,10
full,medium,duckdb,query_52,2081.5,10
full,medium,duckdb,query_53,2199.5,10
full,medium,duckdb,query_54,903.0,10
full,medium,duckdb,query_55,1094.0,10
full,medium,duckdb,query_56,931.0,10
full,medium,duckdb,query_57,478.0,10
full,medium,duckdb,query_58,670.0,10
full,medium,duckdb,query_59,887.0,10
full,medium,duckdb,query_60,1218.5,10
full,medium,duckdb,query_61,832.0,10
full,medium,duckdb,query_62,263.0,10
full,medium,duckdb,query_63,966.5,10
full,medium,duckdb,query_64,395.5,10
full,medium,duckdb,query_65,306.5,10
full,medium,duckdb,query_66,1168.5,10
full,medium,duckdb,query_67,686.0,10
full,medium,duckdb,query_68,1963.0,10
full,medium,duckdb,query_69,4901.0,10
full,medium,duckdb,query_70,1078.5,10
full,medium,duckdb,query_71,1783.0,10
full,medium,duckdb,query_73,801.0,10
full,medium,duckdb,query_74,1209.0,10
full,medium,duckdb,query_75,593.0,10
full,medium,duckdb,query_76,1208.5,10
full,medium,duckdb,query_77,918.0,10
full,medium,duckdb,query_79,753.0,10
full,medium,duckdb,query_80,304.5,10
full,medium,duckdb,query_81,950.5,10
full,medium,duckdb,query_82,700.5,10
full,medium,duckdb,query_83,989.0,10
full,medium,duckdb,query_84,877.5,10
full,medium,duckdb,query_85,505.0,10
full,medium,duckdb,query_86,543.5,10
full,medium,duckdb,query_87,2416.5,10
full,medium,duckdb,query_88,908.5,10
full,medium,duckdb,query_89,958.0,10
full,medium,duckdb,query_91,1160.5,10
full,medium,duckdb,query_92,1102.0,10
full,medium,duckdb,query_93,2474.5,10
full,medium,duckdb,query_94,783.0,10
full,medium,duckdb,query_95,1034.0,10
full,medium,duckdb,query_97,1441.5,10
full,medium,duckdb,query_98,1116.0,10
full,medium,duckdb,query_99,1283.0,10
full,medium,duckdb,query_union_U2,995.0,10
full,medium,duckdb,query_union_U5,1796.0,10
full,medium,duckdb,query_union_U10,4657.5,10
full,medium,duckdb,query_union_U20,10345.5,10
full,medium,monetdb,query_1,88.0,10
full,medium,monetdb,query_2,565.0,10
full,medium,monetdb,query_3,66002.5,10
full,medium,monetdb,query_4,159.5,10
full,medium,monetdb,query_5,20882.5,10
full,medium,monetdb,query_6,65951.0,10
full,medium,monetdb,query_7,344.5,10
full,medium,monetdb,query_8,413.5,10
full,medium,monetdb,query_9,11260.0,10
full,medium,monetdb,query_10,105806.0,10
full,medium,monetdb,query_11,17.0,10
full,medium,monetdb,query_12,656.5,10
full,medium,monetdb,query_13,81.5,10
full,medium,monetdb,query_14,1045.5,10
full,medium,monetdb,query_15,198.0,10
full,medium,monetdb,query_17,297.0,10
full,medium,monetdb,query_18,160.5,10
full,medium,monetdb,query_20,9853.0,10
full,medium,monetdb,query_21,16.0,10
full,medium,monetdb,query_22,432.0,10
full,medium,monetdb,query_23,3811.5,10
full,medium,monetdb,query_24,1034.5,10
full,medium,monetdb,query_25,1071.0,10
full,medium,monetdb,query_26,5416.5,10
full,medium,monetdb,query_27,359.5,10
full,medium,monetdb,query_28,322.0,10
full,medium,monetdb,query_30,3866.5,10
full,medium,monetdb,query_31,203.5,10
full,medium,monetdb,query_32,304.5,10
full,medium,monetdb,query_33,329.5,10
full,medium,monetdb,query_35,123509.5,10
full,medium,monetdb,query_36,535.0,10
full,medium,monetdb,query_37,458.0,10
full,medium,monetdb,query_39,1205.0,10
full,medium,monetdb,query_40,71.5,10
full,medium,monetdb,query_41,38407.5,10
full,medium,monetdb,query_42,2663.5,10
full,medium,monetdb,query_43,35010.5,10
full,medium,monetdb,query_44,118.0,10
full,medium,monetdb,query_45,1162.0,10
full,medium,monetdb,query_46,139597.5,10
full,medium,monetdb,query_47,5544.0,10
full,medium,monetdb,query_48,21807.5,10
full,medium,monetdb,query_49,769.5,10
full,medium,monetdb,query_50,8874.0,10
full,medium,monetdb,query_51,14609.0,10
full,medium,monetdb,query_52,11439.5,10
full,medium,monetdb,query_53,37074.5,10
full,medium,monetdb,query_54,10316.0,10
full,medium,monetdb,query_55,16196.0,10
full,medium,monetdb,query_56,389.5,10
full,medium,monetdb,query_57,181.0,10
full,medium,monetdb,query_58,2400.5,10
full,medium,monetdb,query_59,456.5,10
full,medium,monetdb,query_60,2862.0,10
full,medium,monetdb,query_61,1615.5,10
full,medium,monetdb,query_62,29.0,10
full,medium,monetdb,query_63,736.5,10
full,medium,monetdb,query_64,86.0,10
full,medium,monetdb,query_65,144.0,10
full,medium,monetdb,query_66,386.0,10
full,medium,monetdb,query_67,338.0,10
full,medium,monetdb,query_68,42972.5,10
full,medium,monetdb,query_69,125857.0,10
full,medium,monetdb,query_70,742.0,10
full,medium,monetdb,query_71,13959.0,10
full,medium,monetdb,query_73,160.5,10
full,medium,monetdb,query_74,860.0,10
full,medium,monetdb,query_75,169.5,10
full,medium,monetdb,query_76,12075.0,10
full,medium,monetdb,query_77,9727.0,10
full,medium,monetdb,query_79,264.0,10
full,medium,monetdb,query_80,77.5,10
full,medium,monetdb,query_81,923.0,10
full,medium,monetdb,query_82,256.0,10
full,medium,monetdb,query_83,141.5,10
full,medium,monetdb,query_84,15696.0,10
full,medium,monetdb,query_85,162.5,10
full,medium,monetdb,query_86,11024.5,10
full,medium,monetdb,query_87,26809.5,10
full,medium,monetdb,query_88,398.0,10
full,medium,monetdb,query_89,613.5,10
full,medium,monetdb,query_91,835.5,10
full,medium,monetdb,query_92,334.0,10
full,medium,monetdb,query_93,29876.0,10
full,medium,monetdb,query_94,4208.0,10
full,medium,monetdb,query_95,187.0,10
full,medium,monetdb,query_97,267.5,10
full,medium,monetdb,query_98,18590.5,10
full,medium,monetdb,query_99,507.0,10
full,medium,monetdb,query_union_U2,10587.0,10
full,medium,monetdb,query_union_U5,27009.0,10
full,medium,monetdb,query_union_U10,75494.0,10
full,medium,monetdb,query_union_U20,161724.0,10
keyskew_only,medium,cedardb,query_1,67.0,10
keyskew_only,medium,cedardb,query_2,1271.5,10
keyskew_only,medium,cedardb,query_3,1975.0,10
keyskew_only,medium,cedardb,query_4,142.5,10
keyskew_only,medium,cedardb,query_5,231.0,10
keyskew_only,medium,cedardb,query_6,508.0,10
keyskew_only,medium,cedardb,query_7,206.5,10
keyskew_only,medium,cedardb,query_8,475.0,10
keyskew_only,medium,cedardb,query_9,14256.5,10
keyskew_only,medium,cedardb,query_10,1982.0,10
keyskew_only,medium,cedardb,query_11,165.0,10
keyskew_only,medium,cedardb,query_12,100.0,10
keyskew_only,medium,cedardb,query_13,63.0,10
keyskew_only,medium,cedardb,query_14,183.5,10
keyskew_only,medium,cedardb,query_15,103.5,10
keyskew_only,medium,cedardb,query_17,71.5,10
keyskew_only,medium,cedardb,query_18,432.0,10
keyskew_only,medium,cedardb,query_20,827.5,10
keyskew_only,medium,cedardb,query_21,371.0,10
keyskew_only,medium,cedardb,query_22,360.0,10
keyskew_only,medium,cedardb,query_23,222.5,10
keyskew_only,medium,cedardb,query_24,216.0,10
keyskew_only,medium,cedardb,query_25,82.5,10
keyskew_only,medium,cedardb,query_26,167.0,10
keyskew_only,medium,cedardb,query_27,235.5,10
keyskew_only,medium,cedardb,query_28,353.5,10
keyskew_only,medium,cedardb,query_30,468.0,10
keyskew_only,medium,cedardb,query_31,165.5,10
keyskew_only,medium,cedardb,query_32,587.5,10
keyskew_only,medium,cedardb,query_33,149.0,10
keyskew_only,medium,cedardb,query_35,2153.5,10
keyskew_only,medium,cedardb,query_36,375.5,10
keyskew_only,medium,cedardb,query_37,500.0,10
keyskew_only,medium,cedardb,query_39,88.5,10
keyskew_only,medium,cedardb,query_40,90.0,10
keyskew_only,medium,cedardb,query_41,13249.0,10
keyskew_only,medium,cedardb,query_42,1382.5,10
keyskew_only,medium,cedardb,query_43,100.0,10
keyskew_only,medium,cedardb,query_44,153.0,10
keyskew_only,medium,cedardb,query_45,485.0,10
keyskew_only,medium,cedardb,query_46,2235.5,10
keyskew_only,medium,cedardb,query_47,1029.5,10
keyskew_only,medium,cedardb,query_48,822.5,10
keyskew_only,medium,cedardb,query_49,268.5,10
keyskew_only,medium,cedardb,query_50,435.0,10
keyskew_only,medium,cedardb,query_51,2331.5,10
keyskew_only,medium,cedardb,query_52,114.0,10
keyskew_only,medium,cedardb,query_53,10431.5,10
keyskew_only,medium,cedardb,query_54,3293.5,10
keyskew_only,medium,cedardb,query_55,4568.5,10
keyskew_only,medium,cedardb,query_56,313.0,10
keyskew_only,medium,cedardb,query_57,97.5,10
keyskew_only,medium,cedardb,query_58,211.5,10
keyskew_only,medium,cedardb,query_59,383.5,10
keyskew_only,medium,cedardb,query_60,135.5,10
keyskew_only,medium,cedardb,query_61,276.0,10
keyskew_only,medium,cedardb,query_62,115.0,10
keyskew_only,medium,cedardb,query_63,154.0,10
keyskew_only,medium,cedardb,query_64,114.0,10
keyskew_only,medium,cedardb,query_65,144.0,10
keyskew_only,medium,cedardb,query_66,170.5,10
keyskew_only,medium,cedardb,query_67,210.5,10
keyskew_only,medium,cedardb,query_68,626.5,10
keyskew_only,medium,cedardb,query_69,4574.0,10
keyskew_only,medium,cedardb,query_70,1278.5,10
keyskew_only,medium,cedardb,query_71,1604.5,10
keyskew_only,medium,cedardb,query_73,76.0,10
keyskew_only,medium,cedardb,query_74,83.0,10
keyskew_only,medium,cedardb,query_75,255.5,10
keyskew_only,medium,cedardb,query_76,1423.5,10
keyskew_only,medium,cedardb,query_77,4506.5,10
keyskew_only,medium,cedardb,query_79,77.0,10
keyskew_only,medium,cedardb,query_80,87.0,10
keyskew_only,medium,cedardb,query_81,245.0,10
keyskew_only,medium,cedardb,query_82,199.0,10
keyskew_only,medium,cedardb,query_83,375.0,10
keyskew_only,medium,cedardb,query_84,226.0,10
keyskew_only,medium,cedardb,query_85,324.5,10
keyskew_only,medium,cedardb,query_86,219.5,10
keyskew_only,medium,cedardb,query_87,12921.5,10
keyskew_only,medium,cedardb,query_88,281.0,10
keyskew_only,medium,cedardb,query_89,1005.0,10
keyskew_only,medium,cedardb,query_91,146.5,10
keyskew_only,medium,cedardb,query_92,317.5,10
keyskew_only,medium,cedardb,query_93,8075.5,10
keyskew_only,medium,cedardb,query_94,397.5,10
keyskew_only,medium,cedardb,query_95,149.0,10
keyskew_only,medium,cedardb,query_97,340.0,10
keyskew_only,medium,cedardb,query_98,548.5,10
keyskew_only,medium,cedardb,query_99,133.0,10
keyskew_only,medium,cedardb,query_union_U2,9396.0,10
keyskew_only,medium,cedardb,query_union_U5,23851.0,10
keyskew_only,medium,cedardb,query_union_U10,66023.0,10
keyskew_only,medium,cedardb,query_union_U20,154653.5,10
keyskew_only,medium,duckdb,query_1,532.0,10
keyskew_only,medium,duckdb,query_2,890.0,10
keyskew_only,medium,duckdb,query_3,6395.5,10
keyskew_only,medium,duckdb,query_4,661.0,10
keyskew_only,medium,duckdb,query_5,561.5,10
keyskew_only,medium,duckdb,query_6,1775.0,10
keyskew_only,medium,duckdb,query_7,338.5,10
keyskew_only,medium,duckdb,query_8,977.0,10
keyskew_only,medium,duckdb,query_9,2752.5,10
keyskew_only,medium,duckdb,query_10,2803.0,10
keyskew_only,medium,duckdb,query_11,537.0,10
keyskew_only,medium,duckdb,query_12,720.0,10
keyskew_only,medium,duckdb,query_13,313.5,10
keyskew_only,medium,duckdb,query_14,409.5,10
keyskew_only,medium,duckdb,query_15,655.5,10
keyskew_only,medium,duckdb,query_17,553.5,10
keyskew_only,medium,duckdb,query_18,725.5,10
keyskew_only,medium,duckdb,query_20,2527.5,10
keyskew_only,medium,duckdb,query_21,1122.5,10
keyskew_only,medium,duckdb,query_22,962.5,10
keyskew_only,medium,duckdb,query_23,1502.0,10
keyskew_only,medium,duckdb,query_24,606.5,10
keyskew_only,medium,duckdb,query_25,453.5,10
keyskew_only,medium,duckdb,query_26,887.5,10
keyskew_only,medium,duckdb,query_27,818.0,10
keyskew_only,medium,duckdb,query_28,726.5,10
keyskew_only,medium,duckdb,query_30,1239.5,10
keyskew_only,medium,duckdb,query_31,590.0,10
keyskew_only,medium,duckdb,query_32,786.0,10
keyskew_only,medium,duckdb,query_33,692.5,10
keyskew_only,medium,duckdb,query_35,9272.5,10
keyskew_only,medium,duckdb,query_36,1258.5,10
keyskew_only,medium,duckdb,query_37,701.0,10
keyskew_only,medium,duckdb,query_39,1689.5,10
keyskew_only,medium,duckdb,query_40,365.5,10
keyskew_only,medium,duckdb,query_41,3198.5,10
keyskew_only,medium,duckdb,query_42,2155.5,10
keyskew_only,medium,duckdb,query_43,2254.0,10
keyskew_only,medium,duckdb,query_44,479.0,10
keyskew_only,medium,duckdb,query_45,985.0,10
keyskew_only,medium,duckdb,query_46,5525.0,10
keyskew_only,medium,duckdb,query_47,1271.5,10
keyskew_only,medium,duckdb,query_48,1723.5,10
keyskew_only,medium,duckdb,query_49,829.5,10
keyskew_only,medium,duckdb,query_50,837.5,10
keyskew_only,medium,duckdb,query_51,1454.0,10
keyskew_only,medium,duckdb,query_52,2130.0,10
keyskew_only,medium,duckdb,query_53,2581.0,10
keyskew_only,medium,duckdb,query_54,923.0,10
keyskew_only,medium,duckdb,query_55,3373.0,10
keyskew_only,medium,duckdb,query_56,881.5,10
keyskew_only,medium,duckdb,query_57,456.5,10
keyskew_only,medium,duckdb,query_58,649.0,10
keyskew_only,medium,duckdb,query_59,920.0,10
keyskew_only,medium,duckdb,query_60,1208.0,10
keyskew_only,medium,duckdb,query_61,823.5,10
keyskew_only,medium,duckdb,query_62,278.0,10
keyskew_only,medium,duckdb,query_63,1007.5,10
keyskew_only,medium,duckdb,query_64,386.5,10
keyskew_only,medium,duckdb,query_65,329.0,10
keyskew_only,medium,duckdb,query_66,1182.0,10
keyskew_only,medium,duckdb,query_67,682.5,10
keyskew_only,medium,duckdb,query_68,1995.5,10
keyskew_only,medium,duckdb,query_69,4863.5,10
keyskew_only,medium,duckdb,query_70,1341.0,10
keyskew_only,medium,duckdb,query_71,2311.5,10
keyskew_only,medium,duckdb,query_73,687.0,10
keyskew_only,medium,duckdb,query_74,1155.5,10
keyskew_only,medium,duckdb,query_75,518.5,10
keyskew_only,medium,duckdb,query_76,1127.5,10
keyskew_only,medium,duckdb,query_77,944.5,10
keyskew_only,medium,duckdb,query_79,680.0,10
keyskew_only,medium,duckdb,query_80,296.5,10
keyskew_only,medium,duckdb,query_81,905.0,10
keyskew_only,medium,duckdb,query_82,672.5,10
keyskew_only,medium,duckdb,query_83,961.0,10
keyskew_only,medium,duckdb,query_84,852.5,10
keyskew_only,medium,duckdb,query_85,465.5,10
keyskew_only,medium,duckdb,query_86,544.5,10
keyskew_only,medium,duckdb,query_87,3255.0,10
keyskew_only,medium,duckdb,query_88,925.0,10
keyskew_only,medium,duckdb,query_89,1069.0,10
keyskew_only,medium,duckdb,query_91,1199.5,10
keyskew_only,medium,duckdb,query_92,1053.5,10
keyskew_only,medium,duckdb,query_93,2381.0,10
keyskew_only,medium,duckdb,query_94,809.0,10
keyskew_only,medium,duckdb,query_95,1027.5,10
keyskew_only,medium,duckdb,query_97,1318.0,10
keyskew_only,medium,duckdb,query_98,1455.5,10
keyskew_only,medium,duckdb,query_99,1245.0,10
keyskew_only,medium,duckdb,query_union_U2,993.0,10
keyskew_only,medium,duckdb,query_union_U5,1822.5,10
keyskew_only,medium,duckdb,query_union_U10,4595.5,10
keyskew_only,medium,duckdb,query_union_U20,10083.0,10
keyskew_only,medium,monetdb,query_1,85.5,10
